,author,date,n_likes,n_reposts,with_photo,is_repost?,text,translation,тональность,tonality_numbers
3490,dying,2015-05-21,1291,16,False,False,весь человек человек бандитка,all man man bandit,Нейтральная,0.0
3491,dying,2015-05-21,2114,42,False,False,ненавидеть фраза “ девочка ” выбор,hate phrase “girl” choice,Отрицательная,-1.0
3492,dying,2015-05-21,836,48,False,False,добавлять запись страница узнавать думать твой друг 1 подруга 2 враг 3 знать 4 алкаш 5 красивый пара 6 любовник 7 идиот 8 9 красавица чудовище 10 спамер 11 псих 12 супруг 13 свой вариант,add record page find out think your friend 1 girlfriend 2 enemy 3 know 4 drunk 5 handsome couple 6 lover 7 idiot 8 9 beauty monster 10 spammer 11 psycho 12 spouse 13 own version,Отрицательная,-1.0
3493,dying,2015-05-21,1288,21,False,False,поступок делиться тип 1 « блин наделать ?» 2 « пофиг сходить »,"act to share type 1 ""damn to do?"" 2 ""don't care go""",Нейтральная,0.0
3494,dying,2015-05-21,2088,36,False,False,хотеть лето изменять,want summer to change,Нейтральная,0.0
3495,dying,2015-05-21,2712,27,False,False,любить втирать какой-то дичь,love to rub some game,Положительная,1.0
3496,dying,2015-05-21,1507,37,False,False,услышать желание золотой рыбка сдыхать фея лежать психушка хоттабыч побриться налысый джин душевный травма,hear the desire of a goldfish die fairy lie psychiatric hospital hottabych shave bald gin mental trauma,Отрицательная,-1.0
3497,dying,2015-05-21,1370,25,False,False,сей пора удивляться почему наушники пускать корень прирастать ухо,it's time to wonder why earphones take root grow into the ear,Нейтральная,0.0
3498,dying,2015-05-21,2160,33,False,False,давать хотеть услышать самый заветный слово сдавать экзамен,give want to hear the most cherished word pass the exam,Положительная,1.0
3499,dying,2015-05-21,1944,58,False,False,боже мама мама сходить ум подруга хороший разливать вода боже мама мама ржать подруга мама самый самый,oh god mom mom go mind girlfriend good pour water oh god mom mom laugh girlfriend mom the very best,Положительная,1.0
3500,dying,2015-05-21,1687,25,False,False,просто нравиться идиот,just like an idiot,Отрицательная,-1.0
3501,dying,2015-05-21,2080,22,False,False,старый одинокий женщина 14 успокаиваться,old lonely woman 14 settle down,Отрицательная,-1.0
3502,dying,2015-05-21,1323,15,False,False,соскучиться,get bored,Отрицательная,-1.0
3503,dying,2015-05-21,1564,20,False,False,эта неможк влюбляться,this one can't fall in love,Положительная,1.0
3504,dying,2015-05-21,1246,11,False,False,обожать твой запах,love your scent,Положительная,1.0
3505,dying,2015-05-21,1800,26,False,False,бог давать мозги оканчивать школа аминь,god give brains finish school amen,Нейтральная,0.0
3506,dying,2015-05-21,1571,16,False,False,девочка который влюбляться мальчик,girl who falls in love with a boy,Положительная,1.0
3507,dying,2015-05-21,1270,14,False,False,девочка нужный внимание,girl needed attention,Нейтральная,0.0
3508,dying,2015-05-21,430,24,False,False,добавлять стена узнавать думать твой друг характер 1 нежный 2 добрый 3 отзывчивый 4 сильный 5 ревнивый 6 скромный 7 добродушный,add wall find out think your friend character 1 gentle 2 kind 3 sympathetic 4 strong 5 jealous 6 modest 7 good-natured,Положительная,1.0
3509,dying,2015-05-21,1335,23,False,False,любовь романтика каникулы доживать,love romance vacation live out,Положительная,1.0
3510,dying,2015-05-21,2585,97,False,False,"помнить детство сирень пять лепесток помнить детство варежка резинка строить шалаш комната стул одеяло детство надевать бублик палец грызть прямо палец списывать что-либо книга тетрадь стараться строка помещать помещаться книга помнить голова мыть голова разный прическа фигурка делать помнить двор играть магазин листик денежка кто-нибудь верить детство игрушка ночь оживать детство переступать бояться вырастать просить переступать обратно помнить мама застегивать курточка прищемлять подбородок больно больно помнить брать спать игрушка думать обижаться брать детство кричать человек балкон резко садиться вниз замечать изо рота рот получаться микроб "", помнить помнить детство говорить вынести попить "", отвечать зайти выпускать детство точилка точить карандаш ручка фломастер пока читать это улыбаться узнавать показывать","remember childhood lilac five petal remember childhood mitten gum build a hut room chair blanket childhood put on a bagel finger gnaw straight finger write off something book notebook try string put fit book remember head wash head different hairstyle figurine do remember yard play store leaf money someone believe childhood toy night come to life childhood to step over be afraid to grow up ask to step back remember mom fasten the jacket pinch the chin hurts hurts remember to take a toy to sleep think to be offended to take childhood to shout a person balcony to sit down sharply down to notice a microbe coming out of the mouth, ""to remember to remember childhood to say endure to drink"", to answer go let out childhood sharpener sharpen a pencil pen marker while reading this smile learn to show",Отрицательная,-1.0
3511,dying,2015-05-21,2104,93,False,False,класс это каждый урок ржать класс это каждый приходить чисто поржать класс это каждый день крик смех класс это говорить чп ржать голова появляться пошлый мысль .. класс это училка спрашивать это сделать ?!? кто-то сзади отвечать бабушка блин странный ржать класс это бесить одновременно обожать друг друг,class is every lesson neighing class is every come purely neighing class is every day cry laughter class is talking chp neighing head appear vulgar thought .. class is the teacher asking to do it?!? someone from behind answer granny damn weird laugh class is piss off at the same time adore each other,Отрицательная,-1.0
3512,dying,2015-05-21,1826,32,False,False,самый крутой друг,the coolest friend,Нейтральная,0.0
3513,dying,2015-05-21,1757,16,False,False,мама сдача отдавать мама ама криминал,mom surrender give mom ama crime,Нейтральная,0.0
3514,dying,2015-05-21,1642,18,False,False,чуть-чуть родные любимый каникулы,slightly native favorite holidays,Положительная,1.0
3515,dying,2015-05-21,1373,22,False,False,звонить домашний телефон спрашивать поверять хогвартс нарния единорог лететь,call home phone ask believe hogwarts narnia unicorn fly,Положительная,1.0
3516,dying,2015-05-21,876,59,False,False,плюс минус каждый знак зодиак забирать стена потерять • овен плюс день рождение весной импульсивный эмоциональный минус вспыльчивый ревнивый агрессивный • телец плюс настойчивый достижение свой цель добиваться хотеть минус упрямый ревнивый мочь деспот • близнец показывать,plus minus each sign of the zodiac take the wall to lose • aries plus birthday in the spring impulsive emotional minus quick-tempered jealous aggressive • taurus plus persistent achieving one's goal to achieve wanting minus stubborn jealous being able to despot • twin to show,Положительная,1.0
3517,dying,2015-05-21,1234,13,False,False,лето оно спасать,summer it save,Нейтральная,0.0
3518,dying,2015-05-20,1168,24,False,False,стремиться нравиться человек нравиться,strive to please a person,Нейтральная,0.0
3519,dying,2015-05-20,2021,34,False,False,нужный переписываться летний ночь,necessary to correspond summer night,Нейтральная,0.0
3520,dying,2015-05-20,1251,18,False,False,хотя история который никто рассказывать,although the story that no one tells,Нейтральная,0.0
3521,dying,2015-05-20,618,14,False,False,лето 12 день !!! (•_•) хоп <) √ \(•_•) хей (> (•_•) лалалей,summer 12 day!!! (•_•) hop <) √ \(•_•) hey (> (•_•) lalaley,Нейтральная,0.0
3522,dying,2015-05-20,1716,34,False,False,делать репост весь время наушники спать допоздна любить хороший подруга хотеть лето мечтать сон,do repost all the time headphones sleep late love good girlfriend want summer dream sleep,Положительная,1.0
3523,dying,2015-05-20,1462,25,False,False,бесить писать прив пон спс нез т д чувство каждый буква деньги платить,enrage write priv pon ss nez t d feeling every letter money pay,Нейтральная,0.0
3524,dying,2015-05-20,1385,32,False,False,темно карий глаз плюс выразительный большой держать зло обидчик статистика обладатель карий глаз доверять остальной видно зрачок кареглазый человек обычно умный минус хотеть ваш цвет глаз голубой зеленый слишком влюбчивый вспыльчивый капризный самый распространенный цвет глаз,dark brown eye plus expressive big keep evil offender statistics brown eye owner trust the rest is visible pupil brown eyed person usually smart minus wanting your eye color blue green too amorous quick temper capricious most common eye color,Положительная,1.0
3525,dying,2015-05-20,895,15,False,False,жить жить твой жизнь появляться лиза,live live your life appear lisa,Положительная,1.0
3526,dying,2015-05-20,766,18,False,False,жить жить твой жизнь появляться настя,live live your life appear nastya,Положительная,1.0
3527,dying,2015-05-20,501,8,False,False,жить жить твой жизнь появляться полина,live live your life appear polina,Положительная,1.0
3528,dying,2015-05-20,528,8,False,False,жить жить твой жизнь появляться диана,live live your life appear diana,Положительная,1.0
3529,dying,2015-05-20,492,11,False,False,жить жить твой жизнь появляться лера,live live your life appear lera,Положительная,1.0
3530,dying,2015-05-20,627,11,False,False,жить жить появляться кристина,live live appear christina,Положительная,1.0
3531,dying,2015-05-20,642,12,False,False,жить жить твой жизнь появляться алина,live live your life appear alina,Положительная,1.0
3532,dying,2015-05-20,585,12,False,False,жить жить твой жизнь появляться аня,live live your life appear anya,Положительная,1.0
3533,dying,2015-05-20,1318,35,False,False,самый крутой одноклассник,the coolest classmate,Нейтральная,0.0
3534,dying,2015-05-20,1588,24,False,False,го гулять,go for a walk,Нейтральная,0.0
3535,dying,2015-05-20,2299,37,False,False,обнимать встреча лайкнуть пост,hug meeting like post,Нейтральная,0.0
3536,dying,2015-05-20,2745,72,False,False,привет давать общаться классный давать встречаться красивый потрясно пахнуть давать часто видеться твой улыбка самый хороший свет прекрасный давать встречаться твой губа самый волшебный нужный очень любить любимый хотеть расставаться минута любить самый хороший семья ребенок двое хороший заводить собака кот солнце уставать занимать поздно позвонить показывать,hello give chat cool give meet beautiful awesome smell give see you often your smile the nicest light beautiful give meet your lip the most magical need very love favorite want to part minute love the nicest family child two good start dog cat sun get tired borrow late call show,Положительная,1.0
3537,dying,2015-05-20,1209,13,False,False,семейно положение котик,marital status cat,Нейтральная,0.0
3538,dying,2015-05-20,1796,26,False,False,х ч п т е р,x h p t er,Нейтральная,0.0
3539,dying,2015-05-20,903,19,False,False,vk com id0 1425276312 человек стесняшка писать,vk com id0 1425276312 man shy to write,Отрицательная,-1.0
3540,dying,2015-05-20,1194,20,False,False,поступок делиться тип 1 « блин наделать ?» 2 « пофиг сходить »,"act to share type 1 ""damn to do?"" 2 ""don't care go""",Нейтральная,0.0
3541,dying,2015-05-20,1397,19,True,False,почему весь время краснеть,why blush all the time,Нейтральная,0.0
3542,dying,2015-05-20,1315,17,False,False,утро школа день вечер ночь,morning school afternoon evening night,Нейтральная,0.0
3543,dying,2015-05-20,1253,34,False,False,21 май должный говорить друг друг правда сделать репост запись знать,May 21 due to tell each other the truth to repost the record to know,Отрицательная,-1.0
3544,dying,2015-05-20,1848,28,False,False,самый хороший мальчик мир,the best boy in the world,Положительная,1.0
3545,dying,2015-05-20,1816,17,False,False,карий глаз аааа,hazel eye ahhh,Нейтральная,0.0
3546,dying,2015-05-20,1545,23,False,False,жизнь шутить сатана,life joke satan,Нейтральная,0.0
3547,dying,2015-05-20,1650,27,False,False,девушка орать обижаться любить,girl yell offended love,Положительная,1.0
3548,dying,2015-05-20,979,8,False,False,феечка винкс дерьмо,fairy winx shit,Отрицательная,-1.0
3549,dying,2015-05-20,1704,21,False,False,мир столько парень помешаться идиот который писать,the world is so much guy go crazy idiot who write,Отрицательная,-1.0
3550,dying,2015-05-20,1258,18,False,False,хотеть делить человек,want to share man,Нейтральная,0.0
3551,dying,2015-05-20,1432,18,False,False,человек который любимый направление музыка мочь слушать рок попс рэп классика зависеть настроение весь музыка прекрасный это чертов меломан,person who is favorite direction music can listen to rock pops rap classic depend mood whole music beautiful this is a damn music lover,Положительная,1.0
3552,dying,2015-05-20,1487,20,False,False,друг купить мочь купить собака друг вернее,friend buy be able to buy dog ​​friend rather,Положительная,1.0
3553,dying,2015-05-20,1495,26,False,False,удалять друг бросать трубка .. демонстративно уходить .. обижаться .. психовать .. посылать .. думать это девушка это парень,delete friend hang up .. defiantly leave .. offended .. freak out .. send .. think this is a girl this is a guy,Нейтральная,0.0
3554,dying,2015-05-20,1211,12,False,False,мама говорить норма,mom talk normal,Положительная,1.0
3555,dying,2015-05-20,1113,15,False,False,бандитка,bandit,Нейтральная,0.0
3556,dying,2015-05-20,974,14,False,False,любить ухаживать кормить обнимать целовать гулять беречь никам отдавать,love care feed hug kiss take a walk protect nicknames give,Положительная,1.0
3557,dying,2015-05-20,1009,12,False,False,рассказывать история тип тип,tell a story type type,Нейтральная,0.0
3558,dying,2015-05-20,1616,25,False,False,31 май 23 00 любой человек должный прилегать кровать отдыхать весь учебный год делать репост пусть узнавать,"May 31, 23 00 any person must lie down to rest the entire academic year repost let them know",Отрицательная,-1.0
3559,dying,2015-05-20,2008,24,False,False,уставать мир настя просто вставать кровать,tired world nastya just get up bed,Отрицательная,-1.0
3560,dying,2015-05-20,4309,55,False,False,сдавать экзамен аминь,pass the exam amen,Нейтральная,0.0
3561,dying,2015-05-20,1436,11,False,False,писать любить,write love,Положительная,1.0
3562,dying,2015-05-20,1181,14,False,False,любовь отношение смотреть мультик,love attitude watch cartoon,Положительная,1.0
3563,dying,2015-05-20,1243,12,False,False,скучать летний погодка,miss summer weather,Нейтральная,0.0
3564,dying,2015-05-20,1197,22,False,False,20 май любой парень мочь предлагать девушка встречаться иметь право отказываться парень действовать,May 20 any guy to be able to propose a girl to meet have the right to refuse a guy to act,Положительная,1.0
3565,dying,2015-05-19,1381,14,False,False,задавать учитель повторять контрольный работа 2 2 4 попадаться р вычислять координата страна единорог,set teacher repeat test 2 2 4 get caught r calculate coordinate country unicorn,Нейтральная,0.0
3566,dying,2015-05-19,1378,11,False,False,мама рукожопенький,mom handy,Положительная,1.0
3567,dying,2015-05-19,1043,15,False,False,каждый должный свой настя,everyone should have their own Nastya,Положительная,1.0
3568,dying,2015-05-19,693,9,False,False,каждый должный свой алена,everyone owes his alyona,Нейтральная,0.0
3569,dying,2015-05-19,606,7,False,False,каждый должный свой саша,everyone owes his sasha,Нейтральная,0.0
3570,dying,2015-05-19,522,3,False,False,каждый должный свой лиза,everyone owes their own lisa,Положительная,1.0
3571,dying,2015-05-19,613,7,False,False,каждый должный свой аня,everyone owes his own anya,Положительная,1.0
3572,dying,2015-05-19,603,4,False,False,каждый должный свой лена,everyone owes his Lena,Нейтральная,0.0
3573,dying,2015-05-19,455,4,False,False,каждый должный свой ксюша,everyone owes his own ksenia,Положительная,1.0
3574,dying,2015-05-19,863,14,False,False,каждый должный свой катя,everyone has his own katya,Положительная,1.0
3575,dying,2015-05-19,779,25,False,False,загадывать парень написать листочек цифра 1 2 3 4 любой последовательность т е т 1234 нравиться 1243 ревновать 1342 терпеть мочь 1324 скоро вместе 1423 хотеть дружить 1432 любить твой подруга 2134 что-то обижать 2143 скоро назначать встреча 2341 хотеть близко 2314 надоедать 2431 нравиться 2413 влюбленный 3124 хотеть серьезно поговорить 3142 сложно страстно 3241 сделать комлимент 3214 3412 изменять 3421 позвать гулять 4123 считать красивый 4132 уважать показывать,make a guy write a piece of paper number 1 2 3 4 any sequence t t 1234 like 1243 jealous 1342 endure be able 1324 soon together 1423 want to be friends 1432 love your girlfriend 2134 offend something 2143 soon make an appointment 2341 want close 2314 annoy 2431 like 2413 in love 3124 want to have a serious talk 3142 difficult passionately 3241 make a compliment 3214 3412 change 3421 call for a walk 4123 consider handsome 4132 show respect,Положительная,1.0
3576,dying,2015-05-19,1444,17,False,False,ненавидеть ненавидеть обнимать,hate hate hug,Отрицательная,-1.0
3577,dying,2015-05-19,1218,12,False,False,принцип жизнь ходить туда ждать неприятность ходить ждать,principle life go there wait trouble go wait,Отрицательная,-1.0
3578,dying,2015-05-19,1103,7,False,False,х ч б н м ш е,x h b n m w e,Нейтральная,0.0
3579,dying,2015-05-19,1571,26,False,False,обожать маленький ребеночек говорить показывать любить обнимать весь сила искренность,adore little baby talk show love hug whole strength sincerity,Положительная,1.0
3580,dying,2015-05-19,1059,12,False,False,жизнь ужасный жестокий единорог,life terrible cruel unicorn,Отрицательная,-1.0
3581,dying,2015-05-19,1160,9,False,False,почему никто ненужненький,why is nobody useless,Отрицательная,-1.0
3582,dying,2015-05-19,655,32,False,False,топ 100 хороший план лето добавлять стена 1 нарисовать свой настроение повесить стена 2 напиваться друг 3 купить ежедневник 4 спать весь ночь 5 сочинять песня 6 посмотреть мало 10 фильм 7 устраивать пикник друг 8 создавать собственный блог 9 рисовать асфальт 10 напугать подруга человек 11 зарабатывать деньги интернет 12 делать фотография каждый день 13 проводить ночевка втроем куча еда фильм запускать фонарик 14 снимать хома видео друг монтировать память 15 заказывать одежда интернет магазин Say13Shop 16 начинать читать книга 17 съездить море 18 сходить парикмахерская 19 отправляться лес велосипед 20 устраивать шашлык перерыв турнир бадминтон 21 сплетать фенечку 22 отправляться дискотека 23 вылавливать кот посадить маршрутка серьезный вид сказать приезжать позвонить показывать,top 100 good summer plan add a wall 1 draw your mood hang a wall 2 get drunk a friend 3 buy a diary 4 sleep all night 5 compose a song 6 watch a little 10 movie 7 have a picnic friend 8 create your own blog 9 draw asphalt 10 scare a girlfriend man 11 make money online 12 take a photo every day 13 spend the night together a lot of food a film launch a flashlight 14 shoot a homa video a friend mount a memory 15 order clothes online store Say13Shop 16 start reading a book 17 go to the sea 18 go to a hairdresser 19 go to a forest bike 20 arrange a barbecue break badminton tournament 21 weave a bauble 22 go disco 23 catch a cat put a minibus serious look say come call show,Положительная,1.0
3583,dying,2015-05-19,1156,13,False,False,учеба очень очень задолбать очень,study very very fuck very,Отрицательная,-1.0
3584,dying,2015-05-19,1413,19,False,False,любить твой глаз,love your eye,Положительная,1.0
3585,dying,2015-05-19,680,9,False,False,лето 13 день !!! (•_•) хоп <) √ \(•_•) хей (> (•_•) лалалей,summer day 13!!! (•_•) hop <) √ \(•_•) hey (> (•_•) lalaley,Нейтральная,0.0
3586,dying,2015-05-19,1231,8,False,False,семейный положение чет никто выбирать,marital status thr nobody choose,Нейтральная,0.0
3587,dying,2015-05-19,1100,15,False,False,вообще уметь общаться человек тупо пялиться собеседник ржа остановка,generally be able to communicate a person stupidly stare interlocutor rusty stop,Отрицательная,-1.0
3588,dying,2015-05-19,1563,28,False,False,ставить лайк нравиться забирать стена узнавать,like like pick up wall find out,Нейтральная,0.0
3589,dying,2015-05-19,1386,26,False,False,зеленый глаз мочь понравиться серый глаз мочь очаровывать голубой глаз влюбляться карий глаз мочь сводить ум,green eye be able to please gray eye be bewitching blue eye fall in love brown eye be able to drive one's mind,Положительная,1.0
3590,dying,2015-05-19,1480,14,False,False,нравиться дурак ...,like a fool...,Нейтральная,0.0
3591,dying,2015-05-19,1246,15,False,False,просто,Just,Нейтральная,0.0
3592,dying,2015-05-19,1855,50,False,False,любить свой одноклассник косячить каждый угол наш класс мнение учитель самый плохой школа любить псих,love your classmate mow every corner our class opinion the teacher is the worst school love psycho,Нейтральная,0.0
3593,dying,2015-05-19,1327,27,False,False,почему грубый браток характер,why rude bro character,Отрицательная,-1.0
3594,dying,2015-05-19,1121,15,False,False,человек который скучать существовать,a person who misses to exist,Нейтральная,0.0
3595,dying,2015-05-19,1424,19,False,False,мама хотеть девочка нежный умный добрый рождаться,mom want girl gentle smart kind be born,Положительная,1.0
3596,dying,2015-05-19,1425,22,False,False,мама красивый мама удивительный мама заботливый мама любить мама прекрасный мама сестра мама потрясать мама это,mom beautiful mom amazing mom caring mom love mom lovely mom sister mom shake mom it,Положительная,1.0
3597,dying,2015-05-19,1803,26,False,False,самый плохой виноватый никто ценить плохо относиться делать слышать пойти,worst guilty no one appreciate ill treat do hear go,Отрицательная,-1.0
3598,dying,2015-05-19,560,26,False,False,почему дружить добавлять стена 1 интересный 2 веселый 3 супер 4 мочь 5 любить 6 хороший подруга 7 привлекательный,why be friends add wall 1 interesting 2 funny 3 super 4 able 5 love 6 good girlfriend 7 attractive,Положительная,1.0
3599,dying,2015-05-19,634,35,False,False,дополнять каждый фраза обо 1 .. 2 .. 3 желать .. 4 очень .. 5 .. P S добавлять стена узнавать друг,complete each phrase about 1 .. 2 .. 3 wish .. 4 very .. 5 .. P S add wall get to know each other,Положительная,1.0
3600,dying,2015-05-19,608,39,False,False,забирать стена потерять сон 1 е число месяц сон день исполняться точность предвещать добрый 2 е число месяц сон пустой ничто значить 3 е число месяц сон быстро исполнимый 4 е число месяц сон сбываться скоро 5 е число месяц сон хороший значение 6 е число месяц сон сбываться скоро 7 е число месяц сон счастливый следовать никто рассказывать 8 е число месяц сон вести исполнение желание 9 е число месяц сон сбываться вести неприятность 10 е число месяц сон сбываться 11 е число месяц сон сбываться течение 11 день вести радость 12 е число месяц сон быстро благоприятно исполняться 13 е число месяц сон вести неприятность 14 е число месяц сон неудачный 15 е число месяц сон сбываться скоро весьма благоприятный 16 е число мепсяц сон сбываться никакой значение иметь 17 е число месяц сон обещать успех исполняться течение 20 день 18 е число месяц сон вести прибыль обновка 19 е число месяц сон вести семейный неприятность 20 е число месяц сон скоро исполняться 21 е число месяц сон исполняться скоро вести богатство 22 е число месяц сон предупреждать неприятность показывать,take away wall lose sleep 1st day of the month dream day to be fulfilled accuracy portend good 2nd day of the month dream empty nothing mean 3rd day of the month dream quickly executable 4th day of the month dream come true soon 5th day of the month dream good value 6th day of the month dream come true soon 7th day of the month dream happy follow no one tell 8th day of the month dream to fulfill desire 9th day of the month dream to come true lead to trouble 10th day of the month dream to come true 11th day of the month dream to come true for 11th day to lead joy 12th day of the month dream quickly auspiciously fulfilled 13th day of the month dream to lead trouble 14th day of the month dream unsuccessful 15th day of the month dream come true soon very favorable 16th day of the month dream come true no value have 17th day of the month dream promise success to be fulfilled within 20 day 18th day of the month dream to lead profit new thing 19th day of the month dream to lead family trouble 20th day of the month dream to be fulfilled soon 21st day of the month dream to be fulfilled soon to lead wealth 22nd day of the month dream to warn trouble to show,Положительная,1.0
3601,dying,2015-05-19,927,12,False,False,хороший вещь жизнь бесплатный объятие улыбка друг поцелуй семья сон любовь смех хороший воспоминание,good thing life free hug smile friend kiss family sleep love laugh good memory,Положительная,1.0
3602,dying,2015-05-19,1306,14,False,False,мудрый совет подруга говорить ?!,wise advice girlfriend to say?!,Положительная,1.0
3603,dying,2015-05-19,671,21,False,False,сегодня день загадывание желание добавлять стена хотеть сбываться твой мечта,today is the day making a wish to add a wall to want your dream to come true,Положительная,1.0
3604,dying,2015-05-19,1035,22,False,False,"написать человек плохо любить отвечать случаться ?"" равнодушный че ?"" пофигист ?"" идиот заболевать ?"" хороший подруга ставить чайник ... выезжать","write a person bad love answer happen ? indifferent what ? don't give a fuck?"" idiot get sick?"" good girlfriend put the kettle on ... leave",Отрицательная,-1.0
3605,dying,2015-05-19,1308,23,False,False,пофиг ситуация во-первых афигенный подруга во-вторых любой шея свертывать,don't care the situation firstly awesome girlfriend secondly any neck wring,Положительная,1.0
3606,dying,2015-05-19,588,18,False,False,50 самый хороший мультфильм добавлять стена потерять приятный просмотр 1 холодный сердце 2 история игрушка большой побег 3 король лев 4 гадкий 2 5 поиск немо 6 шрек 2 7 ледниковый период 3 эра динозавр 8 ледниковый период 4 континентальный дрейф 9 шрек третий 10 шрек навсегда 11 мадагаскар 3 12 университет монстр 13 вверх 14 кунг фу панда 2 15 ледниковый период 2 глобальный потепление 16 кунг фу панда 17 суперсемейка 18 рататуя 19 мадагаскар 2 20 рапунцель запутанный история 21 семейка крудс 22 корпорация монстр 23 тачка 2 показывать,50 best cartoon add wall lose nice view 1 cold heart 2 story toy big escape 3 lion king 4 ugly 2 5 search for nemo 6 shrek 2 7 ice age 3 dinosaur era 8 ice age 4 continental drift 9 shrek the third 10 shrek forever 11 madagascar 3 12 university monster 13 up 14 kung fu panda 2 15 ice age 2 global warming 16 kung fu panda 17 the incredibles 18 ratatouille 19 madagascar 2 20 rapunzel tangled story 21 the croods 22 corporation monster 23 cars 2 show,Положительная,1.0
3607,dying,2015-05-19,1228,14,False,False,честно мочь понимать веселиться грустно,honestly be able to understand have fun sad,Положительная,1.0
3608,dying,2015-05-19,1189,9,False,False,путешествовать мир мечта,travel the world dream,Нейтральная,0.0
3609,dying,2015-05-19,1692,19,False,False,влюбляться кареглазый,fall in love brown-eyed,Положительная,1.0
3610,dying,2015-05-19,1190,15,False,False,ничто нужно,nothing is needed,Нейтральная,0.0
3611,dying,2015-05-19,1311,19,False,False,привязывать контакт человек ради который сюда заходить,bind contact person for the sake of who to come here,Нейтральная,0.0
3612,dying,2015-05-19,1399,42,False,False,класс это человек который соскучиться,class is a person who gets bored,Отрицательная,-1.0
3613,dying,2015-05-18,833,11,False,False,маша,Masha,Нейтральная,0.0
3614,dying,2015-05-18,615,15,False,False,ксюша,ksyusha,Нейтральная,0.0
3615,dying,2015-05-18,978,12,False,False,лиза,Lisa,Нейтральная,0.0
3616,dying,2015-05-18,668,10,False,False,даша,dasha,Нейтральная,0.0
3617,dying,2015-05-18,676,15,False,False,алина,alina,Нейтральная,0.0
3618,dying,2015-05-18,849,20,False,False,настя,Nastya,Нейтральная,0.0
3619,dying,2015-05-18,582,29,False,False,нравиться смелый добавлять запись страница 1 глаз 2 волос 3 губа 4 рука 5 характер 6 ум 7 юмор 8 фигура 9 доброта 10 простота 11 честность 12 красота 13 голос,like bold add record page 1 eye 2 hair 3 lip 4 hand 5 character 6 mind 7 humor 8 figure 9 kindness 10 simplicity 11 honesty 12 beauty 13 voice,Положительная,1.0
3620,dying,2015-05-18,1319,9,False,False,кто-то гулять целоваться ругаться сидеть сохранять картиночка,someone walk kiss swear sit save picture,Нейтральная,0.0
3621,dying,2015-05-18,1474,30,False,False,очень ревнивый девушка безумство человек полностью рука глаз весь,very jealous girl frenzy man completely hand eye whole,Положительная,1.0
3622,dying,2015-05-18,1315,13,False,False,ум взяться ти кадить зя ум возьмесить,the mind to take you to incense for the mind to take,Нейтральная,0.0
3623,dying,2015-05-18,1269,11,False,False,тайна надеяться любить,secret hope to love,Положительная,1.0
3624,dying,2015-05-18,1721,25,False,False,мама кашель притворяться температура притворяться больница притворяться гроб откопать притворяться,mom cough pretend temperature pretend hospital pretend coffin dig out pretend,Нейтральная,0.0
3625,dying,2015-05-18,1076,8,False,False,фея,fairy,Нейтральная,0.0
3626,dying,2015-05-18,2566,37,False,False,голубоглазый восхитительный,blue eyed delightful,Положительная,1.0
3627,dying,2015-05-18,1458,24,False,False,весь человек человек хомячок,all man man hamster,Нейтральная,0.0
3628,dying,2015-05-18,873,25,False,False,vk com id0 1425276312 самый красивый класс,vk com id0 1425276312 the most beautiful class,Положительная,1.0
3629,dying,2015-05-18,1540,22,False,False,сначала стесняться становиться комфортно готовиться какой-нибудь безумный херня,be shy at first get comfortable getting ready for some crazy bullshit,Отрицательная,-1.0
3630,dying,2015-05-18,1249,15,False,False,равный больно улыбаться смеяться,equal hurt smile laugh,Положительная,1.0
3631,dying,2015-05-18,1907,28,False,False,косяча пока косячется,squinting while squinting,Нейтральная,0.0
3632,dying,2015-05-18,1106,19,False,False,л ждать е ждать т ждать ждать,l wait e wait t wait wait,Нейтральная,0.0
3633,dying,2015-05-18,1712,29,False,False,мальчик должный обнимать девочка,the boy must hug the girl,Нейтральная,0.0
3634,dying,2015-05-18,1485,12,False,False,кинуть чс молодец умничек,throw an emergency well done smart guy,Положительная,1.0
3635,dying,2015-05-18,2439,42,False,False,25 май весь школьник делиться 2 тип 1 скучать весь лето 2 уррааа ад заканчиваться асталавист пидар,25 may all schoolboy share 2 type 1 miss all summer 2 urraaa hell end astalavist fag,Нейтральная,0.0
3636,dying,2015-05-18,1591,13,False,False,семейный положение никто нравиться,marital status nobody like,Нейтральная,0.0
3637,dying,2015-05-18,2032,30,False,False,борода сказать .. святой отец,beard say.. holy father,Нейтральная,0.0
3638,dying,2015-05-18,1815,23,False,False,сегодня нажираться водка курить драться трахнуть какой-нибудь недотрога девочка дерьмо,tonight get drunk vodka smoke fight fuck some touchy girl shit,Отрицательная,-1.0
3639,dying,2015-05-18,1422,24,False,False,твой принцесск беситься,your princess is pissed off,Нейтральная,0.0
3640,dying,2015-05-18,1222,19,False,False,грустить пожалуйста спрашивать случаться просто обнимать,be sad please ask happen just hug,Отрицательная,-1.0
3641,dying,2015-05-18,1327,4,False,False,свэг бич свэг бич,swag beach swag beach,Нейтральная,0.0
3642,dying,2015-05-18,1294,15,False,False,иметь нормальный спокойный друг бешеный хардкор,have a normal calm friend frenzied hardcore,Положительная,1.0
3643,dying,2015-05-18,1853,23,False,False,либо написать либо выходить онлайн бесить,either write or go online to enrage,Нейтральная,0.0
3644,dying,2015-05-18,1788,22,False,False,плохой дочь хуевый человек ужасный девушка здрасте,bad daughter cocky man terrible girl hello,Отрицательная,-1.0
