,author,date,text,n_likes,n_reposts,with_photo,is_repost?
5735,dying,25 мар 2015,"- пора худеть
- еще 5 минут",1293,6,False,False
5736,dying,25 мар 2015,"люби меня, я принцесса",2051,20,False,False
5737,dying,25 мар 2015,"— мам ...
— ＥＢＡＬＯ　ＮＡ　ＮＯＬ　ＹＡ　ＴＵＴ　ＫＯＲＯＬ
— зачем ты зашла в интернет?
— ＥＢＡＬＯ
— мааааам
— ＮＡ　ＮＯＬ",3442,44,False,False
5738,dying,25 мар 2015,впадаю в депрессию уже по приколу,1423,9,False,False
5739,dying,25 мар 2015,"- мы расстаемся
- Лайки оставь",1952,12,False,False
5740,dying,25 мар 2015,"- с чего ты вообще взяла, что я люблю тебя?
- ты лайкал мне стенку",1609,8,False,False
5741,dying,25 мар 2015,"Друг другу нравимся, но пока не палимся.",2819,22,False,False
5742,dying,25 мар 2015,"— Я никогда не покину тебя!
— Спасибо, одиночество, это так мило",1920,23,False,False
5743,dying,25 мар 2015,"с – тронешь
о – моего
б – человека
с – я
т – тебе
в – сволочь
е – глаза
н – натяну
н – на
и – пупок
к – понял?",2717,58,False,False
5744,dying,25 мар 2015,"Современные отношения:
- Я хочу от тебя Лайк",1566,4,False,False
5745,dying,25 мар 2015,"— Скажи триста.
— Триста.
— Абстрагируйся от суеты, достигнув с космосом единства.",5077,91,False,False
5746,dying,25 мар 2015,"- У тебя лишний вес.
- Это не лишний, это запасной.",1954,10,False,False
5747,dying,25 мар 2015,"Разбился стакан - это к счастью.
Разбилось счастье - это к стакану",2244,32,False,False
5748,dying,25 мар 2015,"- ты такая красивая
- это фотошоп, лол",3551,25,False,False
5749,dying,25 мар 2015,берегите свою жизнь одноразовую,1488,6,False,False
5750,dying,25 мар 2015,"- Нельзя целый день жрать и смотреть сериалы
- Очень даже льзя",1886,21,False,False
5751,dying,25 мар 2015,Мастер спорта по накручиванию себя до состояния полной истерии,2463,32,False,False
5752,dying,24 мар 2015,мне так тебя не хватает.,1523,14,False,False
5753,dying,24 мар 2015,"— навсегда?
— нет, побалуюсь и выкину.",1751,18,False,False
5754,dying,24 мар 2015,"Закрой глазки, умри от недоласки",1808,16,False,False
5755,dying,24 мар 2015,"да, конечно, ты его не любишь, но думаешь о нем каждые пять секунд.",2385,20,False,False
5756,dying,24 мар 2015,без тебя как-то не оч,1574,14,False,False
5757,dying,24 мар 2015,"игнор в моде, чс в тренде",2344,28,False,False
5758,dying,24 мар 2015,"— моя маленькая. ты еще наверное спишь. люблю тебя.
— не, я жру. и я тебя.",2391,28,False,False
5759,dying,24 мар 2015,настроение улетело,1336,17,False,False
5760,dying,24 мар 2015,"— мам, я на свидание.
— повыёбываться не забудь.",2621,28,False,False
5761,dying,24 мар 2015,"Репост , если нашел себя:
- жиробас
- лузер
- одиночка
- задрот
- неудачник
- нытик
- ленивая задница",2594,32,False,False
5762,dying,24 мар 2015,не царское это дело - любовными соплями страдать.,2463,23,False,False
5763,dying,24 мар 2015,"– алло.
– в вк зайди.",2083,14,False,False
5764,dying,24 мар 2015,1+1=69,2709,24,False,False
5765,dying,24 мар 2015,"- что покушать ?
- посаси нож",1479,12,False,False
5766,dying,24 мар 2015,"ни на кого зла не держу, все равно все сдохните.",2203,29,False,False
5767,dying,24 мар 2015,"мои аудиозаписи
только для элиты",2500,31,False,False
5768,dying,24 мар 2015,Научись быть бесчувственной принцесской.,1752,18,False,False
5769,dying,24 мар 2015,"-чёт я сегодня страшненькая
-ты всегда страшненькая",1562,9,False,False
5770,dying,24 мар 2015,"- давай встретимся?
- еда есть?
- да
- я вышла",2255,22,False,False
5771,dying,24 мар 2015,"кто-то похудел к лету,
а кто-то ты.",1392,6,False,False
5772,dying,24 мар 2015,"-ты уродина
-да ты чё, прям Америку открыл",2484,26,False,False
5773,dying,24 мар 2015,— я правда хочу обнять тебя прямо сейчас.,1793,19,False,False
5774,dying,24 мар 2015,принцессы тоже бухают,2074,17,False,False
5775,dying,24 мар 2015,я влюбилась в тебя так быстро,2229,20,False,False
5776,dying,24 мар 2015,"— о, господи.
— можно просто принцесска.",3370,28,False,False
5777,dying,24 мар 2015,"- Почему?
- ПАТАМУШТА!",2041,13,False,False
5778,dying,24 мар 2015,я вижу все твои лайки на её фотографиях,2289,10,False,False
5779,dying,24 мар 2015,"– Мам, я гулять.
– Джинсы подверни!",2382,23,False,False
5780,dying,24 мар 2015,"Опять весна, опять наёб,
И я никому ненужный долбоёб.",2634,27,False,False
5781,dying,24 мар 2015,даже у винкс есть парни,2280,20,False,False
5782,dying,24 мар 2015,"-слыш, ты че так...
-иди нахуй",1694,13,False,False
5783,dying,23 мар 2015,"- это мой лексус
- это ж вроде твой диван
- ты просто пессимист",2304,22,False,False
5784,dying,23 мар 2015,"Ура нас 80000 :3
Спасибо пилюльки !!!
Мы вас любим !!!",1198,2,False,False
5785,dying,23 мар 2015,"Принцесса есть,а принца нету.",3471,42,False,False
5786,dying,23 мар 2015,"мама знает что я бандитка, поэтому не разрешает гулять допоздна.",4538,48,False,False
5787,dying,23 мар 2015,"- какой тип людей тебе нравится?
- коты.",2582,17,False,False
5788,dying,23 мар 2015,"-ты чмо
-ну мам",3236,26,False,False
5789,dying,23 мар 2015,"- я всё за него отдам
- ты даже не нужна ему, влюбленная дура",2313,19,False,False
5790,dying,23 мар 2015,"""Расставашки - всегда пичалька.""",1654,11,False,False
5791,dying,23 мар 2015,"— Доктор, я умираю, сделайте что-нибудь
— улыбочку, заебатое сэлфи будет",1866,19,False,False
5792,dying,23 мар 2015,в любой непонятной ситуации — заходил 15 минут назад,1953,15,False,False
5793,dying,23 мар 2015,мы разговаривали каждый день. я скучаю по этому,2374,40,False,False
5794,dying,23 мар 2015,"целуй меня, пожалуйста",1409,16,False,False
5795,dying,23 мар 2015,"вроде бы не общаешься с человеком, но когда он тебе пишет - ты чувствуешь себя счастливым, пусть на минуту, но ты счастлив",2117,17,False,False
5796,dying,23 мар 2015,"сейчас идет то время в жизни, когда мне хуево
каждый день
каждый час
каждую минуту",1609,13,False,False
5797,dying,23 мар 2015,бухланехватание,1606,17,False,False
5798,dying,23 мар 2015,она милая. я разрушу её жизнь,1430,9,False,False
5799,dying,23 мар 2015,пьяная любовь моя,1532,12,False,False
5800,dying,23 мар 2015,побудь со мной немного всю жизнь,1488,20,False,False
5801,dying,23 мар 2015,"спасибо исполнителям грустных песен
без них мне бы было очень хуевенько, когда мне хуевенько",1659,18,False,False
5802,dying,23 мар 2015,"ненавижу, когда люди тырят мои фразочки",2159,25,False,False
5803,dying,23 мар 2015,"целуй меня, пока мы вдвоем не разложились",1248,6,False,False
5804,dying,23 мар 2015,"хочу, чтобы в один момент все это изменилось",1480,16,False,False
5805,dying,23 мар 2015,"—доктор, он умирает, сделайте что-нибудь
— влейте в него бухла",1431,9,False,False
5806,dying,23 мар 2015,"— милый, сфоткай меня. вот так. давай. фоткай.
— вот так?
— покажи... блядь, дай сюда, нихуя не умеешь. сама пофоткаюсь.",2119,15,False,False
5807,dying,23 мар 2015,"— ебать у тя вагина, ахахахахахпх
— вы точно гинеколог?",1616,2,False,False
5808,dying,23 мар 2015,че ж так хуево мне,1365,18,False,False
5809,dying,23 мар 2015,"злитесь, но не переставайте любить",1702,11,False,False
5810,dying,23 мар 2015,"— я тебя люблю
— ЧТО ТЫ СУКА НЕСЕШЬ",1872,14,False,False
5811,dying,23 мар 2015,я скучаю по твоему еблищу,3585,24,False,False
5812,dying,23 мар 2015,недостаток любви в моем организме,1340,15,False,False
5813,dying,23 мар 2015,"иногда смотришь по сторонам, а люди вокруг пиздец тупые",1639,22,False,False
5814,dying,22 мар 2015,"чувства не уходят, уходят люди",2175,18,False,False
5815,dying,22 мар 2015,"больно, грустно, срано, дебильно, говняно
я все",1667,17,False,False
5816,dying,22 мар 2015,"— окей, гугл, как забыть эту мразь?",3600,39,False,False
5817,dying,22 мар 2015,"желание спать везде и всегда, но только, блять, не ночью.",1409,15,False,False
5818,dying,22 мар 2015,"состав плейлиста
другие люди:
50% — веселые песни
30% — грустные песни
20% — жалко удалять
я:
100% — идеальная музыка",1317,15,False,False
5819,dying,22 мар 2015,"— Официант, у меня в жизни какое-то гавно.",1247,7,False,False
5820,dying,22 мар 2015,"моя характеристика.
хобби: совершать глупые ошибки, а потом жалеть о них
знак зодиака: уебище-неудачница
болезни: хронический недосып",1399,10,False,False
5821,dying,22 мар 2015,"мне ничего больше не надо, пусть только человек, понимающий мои тупые шутки и ржущий над ними вместе со мной, будет рядом.",1431,10,False,False
5822,dying,22 мар 2015,"если мне дадут 59 лет на выполнение домашнего задания, то, конечно же, я начну делать его ночью, перед днем сдачи, блять.",1596,8,False,False
5823,dying,22 мар 2015,понимаю только 7% всей моей жизни,1209,12,False,False
5824,dying,22 мар 2015,"— ты что, на диете ?
— да
— пфф.. а я ем, что захочу, мне поебать
— ( сдохни, мразь ) оу, круто тебе",1598,6,False,False
5825,dying,22 мар 2015,"— зачем ты убил и расчленил мою семью?
— ОЙ, ВСЁ.",982,6,False,False
5826,dying,22 мар 2015,"кто-то красивенький, а кто-то я",1801,13,False,False
5827,dying,22 мар 2015,"я ж тебя, блять, люблю",1579,18,False,False
5828,dying,22 мар 2015,моя жизнь превратилась в дерьмо,1156,11,False,False
5829,dying,22 мар 2015,до сих пор не похудела после новогодних каникул.,1273,4,False,False
5830,dying,22 мар 2015,"я стягиваю с нее трусы и она говорит:
— мне 12",1820,13,False,False
5831,dying,22 мар 2015,"ты нужен мне, как дельфину хуй",1146,3,False,False
5832,dying,22 мар 2015,"я не ем уже 30 минут, где моя анорексия?",5137,38,False,False
5833,dying,22 мар 2015,"- пошли трахаться
- ...
- ой всё. я перехотел",1108,5,False,False
5834,dying,22 мар 2015,"5 вещей ради которых я живу:

1. ты
2. ты
3. ты
4. ты
5. ты",1373,17,False,False
5835,dying,22 мар 2015,"все, в кого я влюбляюсь:

умирают в первом сезоне
живут за 5829284км от меня
не любят меня",2311,28,False,False
5836,dying,22 мар 2015,пообнимай меня немного всю жизнь,1539,13,False,False
5837,dying,22 мар 2015,"все еще надеюсь, что когда-нибудь я изменю свой ебальник как в симсах и буду красивым.",1173,6,False,False
5838,dying,22 мар 2015,"напишу книгу, где мы будем вместе",1066,9,False,False
5839,dying,22 мар 2015,"все, что я люблю:

1. жрать
2. жрать
3. жрать
4. жрать
5. сохранять картиночки",2049,16,False,False
5840,dying,22 мар 2015,твоя новая шлюха страшнее Кончиты Вюрст.,2213,18,False,False
5841,dying,22 мар 2015,"когда ты будешь умирать, перед глазами будут воспроизводиться все твои сохраненные картиночки",1387,7,False,False
5842,dying,22 мар 2015,"а вообще я нихуя не умею, только ныть и бухать",1307,6,False,False
5843,dying,22 мар 2015,внутри меня кладбище бывших близких людей.,1954,25,False,False
5844,dying,22 мар 2015,прижми меня к себе как в первый раз.,1495,17,False,False
5845,dying,22 мар 2015,любвинехватание,1130,14,False,False
5846,dying,22 мар 2015,7 миллиардов людей. 14 миллиардов сисек.,1457,7,False,False
5847,dying,22 мар 2015,из сладкого я предпочитаю твои губы.,1627,16,False,False
5848,dying,22 мар 2015,этим утром мы должны были проснуться вместе.,1138,4,False,False
5849,dying,22 мар 2015,поцелуй меня сейчас,1251,11,False,False
5850,dying,22 мар 2015,ты моя зависимость,1409,15,False,False
5851,dying,22 мар 2015,"лицо: — ты урод
тело: — ты жирная
мозг: — ты тупая
еда: — иди ко мне, крошка, ты будешь счастлива со мной",3593,37,False,False
5852,dying,22 мар 2015,"я не грущу, у меня просто лицо такое",1404,13,False,False
5853,dying,22 мар 2015,"ты единственное, что мне нравится",1859,15,False,False
5854,dying,22 мар 2015,мое милое уебище,1461,18,False,False
5855,dying,21 мар 2015,"я б тебе сломала нос.
но я же лапочка.",1802,24,False,False
5856,dying,21 мар 2015,Вся жизнь — под музыку.,1726,30,False,False
5857,dying,21 мар 2015,"У всех корона, но как обычно бумажная",1825,11,False,False
5858,dying,21 мар 2015,тебянезабывание,1355,16,False,False
5859,dying,21 мар 2015,"Неважно толстая ты или худая,
главное чтоб не толстая",2605,24,False,False
5860,dying,21 мар 2015,"я не смогу без тебя.
шучу,смогу.",1764,21,False,False
5861,dying,21 мар 2015,"Руки созданы для того, чтобы я закрывала своё уродливое лицо.",1573,12,False,False
5862,dying,21 мар 2015,"окей, гугл, где мои сиськи?",1838,17,False,False
5863,dying,21 мар 2015,"— Девушка, вы одна?
— Нет, я с заёбами.",1903,21,False,False
5864,dying,21 мар 2015,Мне нравятся твои глаза.,2018,14,False,False
5865,dying,21 мар 2015,"Пока парни смотрят винкс , девушки фапают на порно .",2365,16,False,False
5866,dying,21 мар 2015,ну и трахай свою доту.,1572,12,False,False
5867,dying,21 мар 2015,"- Свет мой, зеркальце, скажи, да всю...
- Жирная!
- Ой, все!",1553,12,False,False
5868,dying,21 мар 2015,"Ты - не ты, когда пьяненькая.",1808,18,False,False
5869,dying,21 мар 2015,я с ним была самая счастливая,1356,10,False,False
5870,dying,21 мар 2015,"Мне мало, мало, мало, мало, мало бухла.",1495,20,False,False
5871,dying,21 мар 2015,"- а ты хотел долгой любви?
- да
- мхывхвааха, ты чё блять? пошутил?",1462,11,False,False
5872,dying,21 мар 2015,"-Почему ты меня игноришь?
-Я так флиртую.",2305,25,False,False
5873,dying,21 мар 2015,сегодняшнее утро разбавит только минералка,1094,8,False,False
5874,dying,21 мар 2015,безумно жду нашей встречи,1564,18,False,False
5875,dying,21 мар 2015,"печально, что твои слова обратно
пропорциональны твоим поступкам",1271,12,False,False
5876,dying,21 мар 2015,умрите все его девки,1812,19,False,False
5877,dying,21 мар 2015,Без тебя все не так,1262,12,False,False
5878,dying,21 мар 2015,"Я тебя никогда не прощу,

лан шучу, пообижаюсь чуть-чуть и прощу",2280,19,False,False
5879,dying,21 мар 2015,"ты всегда не рядом со мной, когда мне это нужно",1219,5,False,False
5880,dying,21 мар 2015,самое грустное ебало в мире - моё,1433,9,False,False
5881,dying,21 мар 2015,а я уйду и не вернусь,1381,16,False,False
5882,dying,21 мар 2015,"если я удаляю сообщения от человека, значит я автоматически удаляю его из моей жизни.",1761,18,False,False
5883,dying,21 мар 2015,мне даже жить неловко.,1043,8,False,False
5884,dying,21 мар 2015,"когда парень, который тебе нравится, сказал что-то смешное: ахахахахахахахаахаххахаахаххаахахахахахахахпоцелуйменяахахахахахахахаахахаххахах",2454,20,False,False
5885,dying,20 мар 2015,"как быть милой:

1. встань
2. посмотри в зеркало
3. плачь, потому что ты уебище",1724,12,False,False
5886,dying,20 мар 2015,"если ты с другими,
больше не трогай меня.",2777,41,False,False
5887,dying,20 мар 2015,"все сейчас гуляют, веселятся, но не я",1728,24,False,False
5888,dying,20 мар 2015,я худая,1484,9,False,False
5889,dying,20 мар 2015,Обнять бы тебя,1585,15,False,False
5890,dying,20 мар 2015,Не уходи,1044,6,False,False
5891,dying,20 мар 2015,"когда заебался:
━━━━━┒
┓┏┓┏┓┃
┛┗┛┗┛┃＼○／- пошло все
┓┏┓┏┓┃ / нахуй !
┛┗┛┗┛┃ノ)
┓┏┓┏┓┃
┛┗┛┗┛┃
┓┏┓┏┓┃
┃┃┃┃┃┃
┻┻┻┻┻┻",1697,24,False,False
5892,dying,20 мар 2015,настроение слушать похоронную музыку и лежать на полу.,1626,24,False,False
5893,dying,20 мар 2015,Больше спишь - меньше жрёшь.,1384,10,False,False
5894,dying,20 мар 2015,Лень приняла вашу заявку в друзья.,2284,22,False,False
5895,dying,20 мар 2015,"Мои дети в качестве сказок будут читать не истории о милых принцессах, а мой твиттер.",1317,6,False,False
5896,dying,20 мар 2015,"-О,Господи
-Можно просто Диана",3913,20,False,False
5897,dying,20 мар 2015,"есть девушки с красивым лицом,
есть девушки с красивым телом,
а есть я, и всё, что во мне красивого – чехол от моего телефона.",2269,21,False,False
5898,dying,20 мар 2015,помни правило бумеранга,7472,89,False,False
5899,dying,20 мар 2015,только попробуй уйти,1257,15,False,False
5900,dying,20 мар 2015,"сижу в вк с компьютера,
взяла телефон чтоб зайти в вк с телефона.

-где моя логика?",2480,16,False,False
5901,dying,20 мар 2015,Пакетик на лицо - и ты принцесска,2565,24,False,False
5902,dying,20 мар 2015,"Через слезы,
Через боль,
Я встаю блять в 6:00",1775,16,False,False
5903,dying,20 мар 2015,"больше знаешь
больше плачешь",1752,17,False,False
5904,dying,20 мар 2015,Давай займемся дружбой.,1259,13,False,False
5905,dying,20 мар 2015,"-открой свои аудиозаписи
-до свадьбы нельзя",3108,17,False,False
5906,dying,20 мар 2015,"не бойся меня обидеть
я привыкла",1761,21,False,False
5907,dying,20 мар 2015,семейное положение:стесняюсь,2729,36,False,False
5908,dying,20 мар 2015,"хочу тебя так часто видеть,
чтоб аш тошнило",1974,14,False,False
5909,dying,20 мар 2015,"почему я постоянно живу в надеждах,
когда человеку вообще похуй на меня",1501,17,False,False
5910,dying,20 мар 2015,"Люблю за то, что ты рядом.",1052,12,False,False
5911,dying,20 мар 2015,"Грамотность , это сексуально",1801,16,False,False
5912,dying,20 мар 2015,Ты мне заменяешь солнце.,1548,16,False,False
5913,dying,20 мар 2015,"Мне приснился сон,что спайс лав меня.",1421,13,False,False
5914,dying,20 мар 2015,"если я буду тебе нужна,
то ты просто напиши мне",1694,20,False,False
5915,dying,20 мар 2015,"пойми,что я только тебя люблю",1405,22,False,False
5916,dying,20 мар 2015,"нет тебя
нет меня
нет нас",1177,6,False,False
5917,dying,20 мар 2015,"- у тебя есть парень?
- немножко",3143,123,False,False
5918,dying,20 мар 2015,"пока падает звезда
успей заказать море бухла",1288,7,False,False
5919,dying,20 мар 2015,"-я люблю тебя
-ой, вот это ты зря",1626,19,False,False
5920,dying,20 мар 2015,хочу нормальную жопку,2017,11,False,False
5921,dying,19 мар 2015,"застряла между "" уделите мне хоть кто-нибудь внимание "" и "" пошли все нахуй, мне и одной заебись """,2152,20,False,False
5922,dying,19 мар 2015,"когда вк лагает:
- слышь, ты чё такая дерзкая, а?",1919,20,False,False
5923,dying,19 мар 2015,"— Ты красивая. Давай встретимся?
— Не могу, я только на аватарке красивая",3492,21,False,False
5924,dying,19 мар 2015,"мама:дочь, кем ты хочешь стать?
я:мам, я дно.",2095,22,False,False
5925,dying,19 мар 2015,я так люблю твой прокуренный голос,1890,19,False,False
5926,dying,19 мар 2015,"попыталась уснуть,
в итоге вспомнила весь негатив.",1342,15,False,False
5927,dying,19 мар 2015,"-слышь, ты че такая дерзкая, а?
-слышь, я в тебя сейчас топором кину нахуй, если не заткнешься",2113,27,False,False
5928,dying,19 мар 2015,я у мамы жирненькая,2278,22,False,False
5929,dying,19 мар 2015,"-о,господи
-можно просто,Полина",2379,21,False,False
5930,dying,19 мар 2015,"Моя еда,моя еда
Она мне принадлежит и таким же как и я.
Моя еда,моя еда
Здесь правила одни и цель одна - ЖРАТЬ!",1691,17,False,False
5931,dying,19 мар 2015,качаю пресс смехом,2477,26,False,False
5932,dying,19 мар 2015,"-О,Господи
-Можно просто Настя",3294,44,False,False
5933,dying,19 мар 2015,"привет, я твой жирок,
и я никогда не покину тебя,
моя принцесска",2399,15,False,False
5934,dying,19 мар 2015,"- Пора взрослеть.
- Еще 5 минут.",1909,23,False,False
5935,dying,19 мар 2015,"Жалко, что нельзя пойти в школу в одеялке.",3204,36,False,False
5936,dying,19 мар 2015,"я не скучаю
я не скуча
я не скуч
я не ску
я не ск
я не с
я не
я н
я
я не могу без тебя",1413,15,False,False
5937,dying,19 мар 2015,"Разблокируй, я лайки уберу.",2192,10,False,False
5938,dying,19 мар 2015,"— У меня проблемы с алкоголем...
— Какие?
— Он закончился.",1289,11,False,False
5939,dying,19 мар 2015,"- Что тебе мешает быть самой собой?
- Уголовный кодекс.",1882,36,False,False
5940,dying,19 мар 2015,"Лучше быть хорошим человеком, ругающимся матом, чем тихой, воспитанной тварью.",1429,19,False,False
5941,dying,19 мар 2015,"— Надень шапку!
— Ну, мааам...
— Не мамкай!
— Ну, родииительница...
— Кошмар. Лучше мамкай.",1846,13,False,False
5942,dying,19 мар 2015,"В жопу доброту, ребята.
В жопу.",1619,21,False,False
5943,dying,19 мар 2015,"Я высплюсь только тогда, когда никогда.",1308,20,False,False
5944,dying,19 мар 2015,"Хорошо когда тебе 4 года.
Ты можешь взять сломанный пульт и позвонить бэтмэну.",1687,17,False,False
5945,dying,19 мар 2015,"-когда ты перестанешь жрать?
-н и к о г д а",1235,6,False,False
5946,dying,19 мар 2015,"Мое хобби — много есть и ныть, что я толстая",1400,11,False,False
5947,dying,19 мар 2015,"— Можно с Вами познакомиться?
— Не надо
— Почему?
— Мне с вами будет скучно, а вам со мной непонятно
— Почему?
— Потому что мне уже скучно, а вам уже непонятно",1852,28,False,False
5948,dying,19 мар 2015,Принцесски не ревнуют.,2758,19,False,False
5949,dying,19 мар 2015,"В последнее время я стала такая смелая, что могу высунуть ногу ночью из под одеяла, и мне не страшно, что ее сожрет монстр...",1781,14,False,False
5950,dying,19 мар 2015,"— Что делаешь?
— В душ собираюсь?
— Ты так решила меня соблазнить?
— Нет, я так решила помыться.",1895,15,False,False
5951,dying,19 мар 2015,"теорема Виета для холопов,
истинные умы вычисляют дискриминант",4480,62,False,False
5952,dying,18 мар 2015,"пока девочки играли в Барби,
я давила шлюх в GTA",7882,123,False,False
5953,dying,18 мар 2015,"Да, я ревнивый человек. Но если я ревную, то
этот человек действительно многое значит в
моей жизни.",2041,33,False,False
5954,dying,18 мар 2015,"мне нужен человек, который заставлял бы меня идти спать",3626,33,False,False
5955,dying,18 мар 2015,похудей и к тебе потянутся,1955,10,False,False
5956,dying,18 мар 2015,"Короткая история ужасов:
Мои старые фотографии.",1742,11,False,False
5957,dying,18 мар 2015,я с ним была самая счастливая,1528,17,False,False
5958,dying,18 мар 2015,Ты еблан немношк,1351,9,False,False
5959,dying,18 мар 2015,шла Cаша по шоссе и салам алейкум.,1961,23,False,False
5960,dying,18 мар 2015,"грустно, что кроме прыщей, жира и уебищной успеваемости меня никто не любит.",1435,6,False,False
5961,dying,18 мар 2015,с моей жизнью шутит сатана,2126,29,False,False
5962,dying,18 мар 2015,"я после дневного сна:
- какой сейчас год?
- сколько сейчас времени?
- где все?
- что происходит?",1581,27,False,False
5963,dying,18 мар 2015,"у меня много причин не фотографироваться:
1. я думаю, что я урод
2. не получается сделать нормальное лицо, как перед зеркалом
3. я урод",1590,14,False,False
5964,dying,18 мар 2015,"-люблю тебя
-что?
-ой, прости, не тебе",1436,15,False,False
5965,dying,18 мар 2015,"""ясно""- и диалог пошел напрасно.",1871,16,False,False
5966,dying,18 мар 2015,ты слишком дорог мне,1331,26,False,False
5967,dying,18 мар 2015,-по крайней мере мы под одним небом.,1762,22,False,False
5968,dying,18 мар 2015,"кто-то смешно шутит, а кто-то я.",1217,11,False,False
5969,dying,18 мар 2015,"школа
скападла",1331,14,False,False
5970,dying,18 мар 2015,Ты его ещё в жопу поцелуй. © мама,2067,12,False,False
5971,dying,18 мар 2015,"ученье - свет
а не ученье - печенье",1293,20,False,False
5972,dying,18 мар 2015,"- любимая, мы ссоримся из-за хуйни!
- самокритично!",1561,11,False,False
5973,dying,18 мар 2015,"если трясет от его сообщений,значит не прошло",3381,33,False,False
5974,dying,18 мар 2015,Только я могу целоваться с парнем и одновременно сидеть в ВКонтакте,1376,11,False,False
5975,dying,18 мар 2015,"лайк если любишь меня
иди в жопу если ненавидишь",1936,21,False,False
5976,dying,18 мар 2015,"— Почему он нравится тебе?
— Я не знаю. Он просто.. Я не знаю",3037,40,False,False
5977,dying,18 мар 2015,"Мой самый большой страх?
Будущее. Моё будущее.",1819,27,False,False
5978,dying,18 мар 2015,"я люблю, когда ты звонишь, но ты никогда не звонишь.",2015,17,False,False
5979,dying,18 мар 2015,"Жаль, что я не могу обнять всех, кому больно.",1622,12,False,False
5980,dying,18 мар 2015,"-перестань бухать
-слышь, ты чё такая дерзкая, а?",2565,37,False,False
5981,dying,18 мар 2015,"Я влюбилась в тебя по одной простой причине:
таких, как ты, больше нет.",1960,38,False,False
5982,dying,18 мар 2015,"в школе всегда чувствую себя бомжом.
постоянно холодно и хочу есть",2520,22,False,False
5983,dying,17 мар 2015,я ужасно скучаю по тебе,1403,21,False,False
5984,dying,17 мар 2015,я искренна только к еде,1192,9,False,False
5985,dying,17 мар 2015,"-я люблю тебя
-беги, глупец",1340,9,False,False
5986,dying,17 мар 2015,"Пришла весна -
Пора любви
Сидим в сети,
Умрём одни.",2237,33,False,False
5987,dying,17 мар 2015,"-гоу поплачем
-гоу",1673,16,False,False
5988,dying,17 мар 2015,"- Окей, гугл, как перестать скучать?",1449,5,False,False
5989,dying,17 мар 2015,"-как у тебя на личном?
-хуично",1721,13,False,False
5990,dying,17 мар 2015,"у него дела,а ты жди",1800,12,False,False
5991,dying,17 мар 2015,мое состояние мягко говоря не очень.,1167,8,False,False
5992,dying,17 мар 2015,"- Ты плачешь?
- Нет, я изображаю фонтан..",2377,32,False,False
5993,dying,17 мар 2015,Все так легко меня забывают.,1328,12,False,False
5994,dying,17 мар 2015,"- Почему ты так любишь выпить?
- Да потому что сука бл*ть п*здец нах*й!",1438,18,False,False
5995,dying,17 мар 2015,В любой непонятной ситуации начинай трясти жопой.,1898,30,False,False
5996,dying,17 мар 2015,"иногда лучше не знать правду.
поверьте.",1552,23,False,False
5997,dying,17 мар 2015,"Все такие красивые, а я не все",2361,18,False,False
5998,dying,17 мар 2015,"-ляшки, почему вы такие жирные?
-прост))0)",1668,10,False,False
5999,dying,17 мар 2015,"Приятно видеть как от счастья улыбается человек. Приятно вдвойне, когда причиной его улыбки являешься ты.",1670,21,False,False
6000,dying,17 мар 2015,"- Твои глаза такие голубые , как..
- Как небо?
- Как педики",2198,20,False,False
6001,dying,17 мар 2015,"клиномания - черезмерное желание
остаться в кровати.",1051,12,False,False
6002,dying,17 мар 2015,ты моя самая приятная боль,1343,20,False,False
6003,dying,17 мар 2015,"—как добиться сердца девушки?
—кормить её.",4643,51,False,False
6004,dying,17 мар 2015,"—у меня сердце болит
—подорожник приложи",1913,17,False,False
6005,dying,17 мар 2015,"жизнь боль, если парень который нравится - гей",1230,4,False,False
6006,dying,17 мар 2015,"Мне приснился сон, что героин был в меня влюблен.",1209,9,False,False
6007,dying,17 мар 2015,"- Не ходи туда, там тебя ждут неприятности.
- Ну как не ходить? Они же ждут.",1383,14,False,False
6008,dying,17 мар 2015,"-я боюсь пустоты.
-душевной?
-нет, в холодильнике",1467,13,False,False
6009,dying,17 мар 2015,"весна пришла
у всех лябооовь",2330,24,False,False
6010,dying,17 мар 2015,чувство никомуненужности,1262,18,False,False
6011,dying,17 мар 2015,Идеальная любовь возможна только по переписке.,1470,18,False,False
6012,dying,17 мар 2015,"если ты отвернёшься,то я поломаю все кости тебе",1077,9,False,False
6013,dying,17 мар 2015,"а он тебя целует, говорит что любит.
а на самом деле врет он. и другую любит.",1826,32,False,False
6014,dying,16 мар 2015,"Нас 70000 :3
Спасибо пилюльки !!!",994,2,False,False
6015,dying,16 мар 2015,"— Он мой друг.
— Что же вы в нем цените?
— Я могу сказать ему что угодно, и он не уйдет.",2017,15,False,False
6016,dying,16 мар 2015,"я бы с удовольствием убивала людей , но мама ремня даст.",1777,20,False,False
6017,dying,16 мар 2015,"Привет, я твой жир, и я никогда не покину тебя, моя принцесска.",1594,16,False,False
6018,dying,16 мар 2015,"— кто живет на дне океана?
— моя самооценка",1529,11,False,False
6019,dying,16 мар 2015,Детей заводят для мытья посуды.,1885,18,False,False
6020,dying,16 мар 2015,"Логика системы образования:
- Хм. Нам надо, чтобы дети любили школу. Так давайте сделаем уроки в 8 утра. И дз много. И экзамены каждый год",1718,12,False,False
6021,dying,16 мар 2015,"если не видишь недостатков в человеке,
значит ты влюбился, идиот",1874,18,False,False
